Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2294,Sergio Ruiz,es ESP,MF,Granada,es La Liga,28,1994,35,30,"2,494",27.7,0,4,4,0,0,0,9,0,0,0.14,0.14,0,0.14,Matches
2295,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,25,1997,21,20,"1,767",19.6,4,1,5,4,0,0,3,0,0.2,0.05,0.25,0.2,0.25,Matches
2296,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30,1992,33,33,"2,970",33,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2297,José Sá,pt POR,GK,Wolves,eng Premier League,30,1993,35,35,"3,037",33.7,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
2298,Youssouf Sabaly,sn SEN,DF,Real Betis,es La Liga,30,1993,12,12,"1,046",11.6,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
2299,Emmanuel Sabbi,us USA,"MF,FW",Le Havre,fr Ligue 1,25,1997,30,18,"1,584",17.6,5,1,6,3,2,2,5,0,0.28,0.06,0.34,0.17,0.23,Matches
2300,Stefano Sabelli,it ITA,"MF,DF",Genoa,it Serie A,30,1993,32,30,"2,429",27,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2301,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,29,1994,25,23,"1,961",21.8,4,3,7,3,1,1,3,1,0.18,0.14,0.32,0.14,0.28,Matches
2302,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28,1995,19,15,"1,382",15.4,0,1,1,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
2303,Dominic Sadi,eng ENG,MF,Bournemouth,eng Premier League,19,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2304,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,26,1997,26,12,"1,077",12,3,1,4,3,0,0,4,0,0.25,0.08,0.33,0.25,0.33,Matches
2305,Alexis Saelemaekers,be BEL,MF,Bologna,it Serie A,24,1999,30,21,"1,887",21,4,2,6,4,0,0,7,1,0.19,0.1,0.29,0.19,0.29,Matches
2306,Pablo Saenz,es ESP,MF,Granada,es La Liga,22,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2307,Modibo Sagnan,ml MLI,DF,Montpellier,fr Ligue 1,24,1999,13,12,"1,054",11.7,2,0,2,2,0,0,5,0,0.17,0,0.17,0.17,0.17,Matches
2308,Moïse Sahi Dion,ci CIV,"MF,FW",Strasbourg,fr Ligue 1,21,2001,18,7,628,7,3,1,4,3,0,0,0,0,0.43,0.14,0.57,0.43,0.57,Matches
2309,Wesley Saïd,fr FRA,FW,Lens,fr Ligue 1,28,1995,27,11,"1,020",11.3,7,1,8,7,0,0,1,0,0.62,0.09,0.71,0.62,0.71,Matches
2310,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24,1998,6,3,346,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2311,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,21,2001,35,35,"2,919",32.4,16,9,25,10,6,6,4,0,0.49,0.28,0.77,0.31,0.59,Matches
2312,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,33,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2313,Ibrahim Salah,ma MAR,"MF,FW",Rennes,fr Ligue 1,21,2001,23,4,524,5.8,4,1,5,4,0,0,3,0,0.69,0.17,0.86,0.69,0.86,Matches
2314,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,31,1992,32,28,"2,534",28.2,18,10,28,13,5,7,2,0,0.64,0.36,0.99,0.46,0.82,Matches
2315,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,23,2000,11,2,313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2316,Kike Salas,es ESP,DF,Sevilla,es La Liga,21,2002,23,19,"1,605",17.8,3,0,3,3,0,0,10,0,0.17,0,0.17,0.17,0.17,Matches
2317,William Saliba,fr FRA,DF,Arsenal,eng Premier League,22,2001,38,38,"3,420",38,2,1,3,2,0,0,4,0,0.05,0.03,0.08,0.05,0.08,Matches
2318,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,24,1999,12,11,"1,035",11.5,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
2319,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,26,1997,27,22,"1,840",20.4,3,2,5,3,0,1,6,0,0.15,0.1,0.24,0.15,0.24,Matches
2320,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,30,1992,20,18,"1,568",17.4,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
2321,Salvi,es ESP,MF,Rayo Vallecano,es La Liga,32,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2322,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21,2002,34,28,"2,372",26.4,6,2,8,5,1,1,3,0,0.23,0.08,0.3,0.19,0.27,Matches
2323,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,27,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2324,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,27,1996,4,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2325,Mama Samba Baldé,gw GNB,FW,Lyon,fr Ligue 1,27,1995,20,4,551,6.1,2,3,5,2,0,0,1,0,0.33,0.49,0.82,0.33,0.82,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2326,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29,1994,33,33,"2,970",33,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2327,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,23,1999,17,16,"1,303",14.5,1,3,4,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,Matches
2328,Junior Sambia,cf CTA,MF,Salernitana,it Serie A,26,1996,18,10,"1,032",11.5,1,2,3,1,0,0,4,0,0.09,0.17,0.26,0.09,0.26,Matches
2329,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26,1997,4,3,152,1.7,1,0,1,1,0,0,1,1,0.59,0,0.59,0.59,0.59,Matches
2330,Antonio Sanabria,py PAR,FW,Torino,it Serie A,27,1996,35,23,"2,133",23.7,5,0,5,3,2,2,2,0,0.21,0,0.21,0.13,0.13,Matches
2331,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23,2000,30,25,"1,975",21.9,4,5,9,4,0,1,5,2,0.18,0.23,0.41,0.18,0.41,Matches
2332,Renato Sanches,pt POR,MF,Roma,it Serie A,25,1997,7,1,146,1.6,1,0,1,1,0,0,2,0,0.62,0,0.62,0.62,0.62,Matches
2333,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,34,1988,23,6,763,8.5,2,5,7,1,1,1,0,0,0.24,0.59,0.83,0.12,0.71,Matches
2334,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,26,1997,29,21,"1,452",16.1,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,Matches
2335,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,27,1996,1,0,77,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2336,Juanlu Sánchez,es ESP,"DF,MF",Sevilla,es La Liga,19,2003,26,11,"1,181",13.1,0,2,2,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
2337,Manu Sánchez,es ESP,"DF,MF",Celta Vigo,es La Liga,22,2000,26,20,"1,775",19.7,0,5,5,0,0,0,3,0,0,0.25,0.25,0,0.25,Matches
2338,Ricard Sánchez,es ESP,DF,Granada,es La Liga,23,2000,33,25,"2,295",25.5,3,0,3,3,0,0,8,0,0.12,0,0.12,0.12,0.12,Matches
2339,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,16,16,"1,433",15.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2340,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,2000,3,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2341,Jadon Sancho,eng ENG,"MF,FW",Dortmund,de Bundesliga,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
2342,Alex Sandro,br BRA,DF,Juventus,it Serie A,32,1991,16,8,721,8,1,0,1,1,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
2343,Ibou Sané,sn SEN,FW,Metz,fr Ligue 1,18,2005,9,0,128,1.4,1,0,1,1,0,0,1,0,0.7,0,0.7,0.7,0.7,Matches
2344,Leroy Sané,de GER,MF,Bayern Munich,de Bundesliga,27,1996,27,25,"2,137",23.7,8,11,19,8,0,0,4,0,0.34,0.46,0.8,0.34,0.8,Matches
2345,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,19,2004,14,9,846,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2346,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,21,2002,30,30,"2,687",29.9,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
2347,Ibrahim Sangaré,ci CIV,MF,Nottingham,eng Premier League,25,1997,17,13,"1,035",11.5,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2348,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,28,1994,29,24,"1,964",21.8,2,3,5,2,0,0,4,0,0.09,0.14,0.23,0.09,0.23,Matches
2349,Nicola Sansone,it ITA,"MF,FW",Lecce,it Serie A,31,1991,25,4,767,8.5,2,2,4,2,0,0,4,0,0.23,0.23,0.47,0.23,0.47,Matches
2350,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28,1995,30,22,"1,926",21.4,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2351,Yellu Santiago,es ESP,MF,Getafe,es La Liga,19,2004,14,8,656,7.3,1,0,1,1,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
2352,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,19,2004,11,9,831,9.2,1,0,1,1,0,0,4,0,0.11,0,0.11,0.11,0.11,Matches
2353,Andrey Santos,br BRA,MF,Nottingham,eng Premier League,19,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2354,Danilo Santos,br BRA,MF,Nottingham,eng Premier League,22,2001,29,20,"1,792",19.9,2,2,4,2,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
2355,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,21,2002,29,26,"2,365",26.3,1,2,3,1,0,0,6,0,0.04,0.08,0.11,0.04,0.11,Matches
2356,Paco Sanz,es ESP,DF,Almería,es La Liga,18,2004,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2357,Riccardo Saponara,it ITA,"MF,FW",Hellas Verona,it Serie A,31,1991,12,3,342,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2358,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,31,1992,30,20,"1,745",19.4,4,7,11,2,2,2,5,0,0.21,0.36,0.57,0.1,0.46,Matches
2359,Amin Sarr,se SWE,"MF,FW",Wolfsburg,de Bundesliga,22,2001,14,2,386,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2360,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,22,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2361,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,31,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2362,Ismaila Sarr,sn SEN,"MF,FW",Marseille,fr Ligue 1,25,1998,23,15,"1,447",16.1,3,4,7,3,0,0,1,0,0.19,0.25,0.44,0.19,0.44,Matches
2363,Mamadou Sarr,sn SEN,DF,Lyon,fr Ligue 1,17,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2364,Martin Satriano,uy URU,"FW,MF",Brest,fr Ligue 1,22,2001,33,21,"1,864",20.7,4,4,8,4,0,0,4,0,0.19,0.19,0.39,0.19,0.39,Matches
2365,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31,1991,32,32,"2,765",30.7,9,6,15,2,7,7,8,1,0.29,0.2,0.49,0.07,0.26,Matches
2366,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32,1991,23,19,"1,630",18.1,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
2367,Sávio,br BRA,"MF,FW",Girona,es La Liga,19,2004,37,35,"2,976",33.1,9,10,19,9,0,0,5,0,0.27,0.3,0.57,0.27,0.57,Matches
2368,Zanos Savva,cy CYP,FW,Torino,it Serie A,17,2005,2,0,28,0.3,1,0,1,1,0,0,0,0,3.21,0,3.21,3.21,3.21,Matches
2369,Saba Sazonov,ge GEO,DF,Torino,it Serie A,21,2002,12,2,356,4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2370,Joe Scally,us USA,"DF,MF",Gladbach,de Bundesliga,20,2002,31,25,"2,236",24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.2,0.04,0.2,Matches
2371,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19,2003,33,31,"2,544",28.3,1,3,4,1,0,0,3,0,0.04,0.11,0.14,0.04,0.14,Matches
2372,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,24,1999,29,17,"1,453",16.1,12,6,18,12,0,0,1,0,0.74,0.37,1.11,0.74,1.11,Matches
2373,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,19,2004,4,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2374,Kevin Schade,de GER,FW,Brentford,eng Premier League,21,2001,11,3,333,3.7,2,1,3,2,0,0,0,0,0.54,0.27,0.81,0.54,0.81,Matches
2375,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,24,1999,20,14,"1,214",13.5,1,2,3,1,0,0,1,1,0.07,0.15,0.22,0.07,0.22,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2376,Fabian Schär,ch SUI,DF,Newcastle,eng Premier League,31,1991,36,35,"3,054",33.9,4,1,5,4,0,0,5,0,0.12,0.03,0.15,0.12,0.15,Matches
2377,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27,1996,20,12,"1,063",11.8,7,0,7,6,1,1,1,0,0.59,0,0.59,0.51,0.51,Matches
2378,Stefan Schimmer,de GER,FW,Heidenheim,de Bundesliga,29,1994,16,0,153,1.7,0,1,1,0,0,0,0,0,0,0.59,0.59,0,0.59,Matches
2379,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,29,29,"2,477",27.5,0,5,5,0,0,0,7,0,0,0.18,0.18,0,0.18,Matches
2380,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26,1997,27,24,"2,185",24.3,5,1,6,5,0,0,9,0,0.21,0.04,0.25,0.21,0.25,Matches
2381,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23,1999,33,32,"2,859",31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches
2382,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,30,1992,29,17,"1,352",15,2,2,4,2,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches
2383,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,23,2000,33,30,"2,601",28.9,4,6,10,4,0,0,5,0,0.14,0.21,0.35,0.14,0.35,Matches
2384,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2385,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,25,1998,22,15,"1,269",14.1,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
2386,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28,1994,22,13,"1,155",12.8,0,1,1,0,0,0,5,0,0,0.08,0.08,0,0.08,Matches
2387,Fabian Schnellhardt,de GER,MF,Darmstadt 98,de Bundesliga,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2388,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,24,1999,26,23,"1,998",22.2,2,2,4,2,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
2389,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30,1993,31,31,"2,790",31,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2390,Perr Schuurs,nl NED,DF,Torino,it Serie A,23,1999,9,9,770,8.6,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
2391,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28,1995,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2392,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,31,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2393,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,19,2003,23,11,"1,014",11.3,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
2394,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31,31,"2,789",31,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2395,Jérémy Sebas,mq MTQ,"MF,FW",Strasbourg,fr Ligue 1,20,2003,14,2,399,4.4,2,0,2,2,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches
2396,Demba Seck,sn SEN,MF,Torino,it Serie A,22,2001,9,5,425,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2397,Demba Seck,sn SEN,"FW,MF",Frosinone,it Serie A,22,2001,11,3,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2398,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,31,1991,11,11,946,10.5,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
2399,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,23,2000,11,7,593,6.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2400,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23,2000,14,13,"1,131",12.6,0,1,1,0,0,0,5,1,0,0.08,0.08,0,0.08,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2401,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,22,2001,21,6,718,8,0,2,2,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
2402,Nikola Sekulov,it ITA,MF,Juventus,it Serie A,21,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2403,Davie Selke,de GER,FW,Köln,de Bundesliga,28,1995,19,16,"1,265",14.1,6,0,6,6,0,0,3,0,0.43,0,0.43,0.43,0.43,Matches
2404,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31,1992,19,19,"1,710",19,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2405,Matz Sels,be BEL,GK,Nottingham,eng Premier League,31,1992,16,16,"1,440",16,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2406,Nélson Semedo,pt POR,"MF,DF",Wolves,eng Premier League,29,1993,36,36,"3,084",34.3,0,1,1,0,0,0,10,1,0,0.03,0.03,0,0.03,Matches
2407,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,18,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2408,Antoine Semenyo,gh GHA,MF,Bournemouth,eng Premier League,23,2000,33,25,"2,105",23.4,8,2,10,8,0,0,6,0,0.34,0.09,0.43,0.34,0.43,Matches
2409,Marvin Senaya,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,22,2001,32,23,"2,138",23.8,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches
2410,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26,1997,31,26,"2,242",24.9,4,5,9,4,0,0,13,0,0.16,0.2,0.36,0.16,0.36,Matches
2411,Stefano Sensi,it ITA,MF,Inter,it Serie A,27,1995,4,0,46,0.5,0,1,1,0,0,0,0,0,0,1.96,1.96,0,1.96,Matches
2412,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,26,1997,25,19,"1,659",18.4,0,2,2,0,0,0,7,0,0,0.11,0.11,0,0.11,Matches
2413,Benjamin Šeško,si SVN,FW,RB Leipzig,de Bundesliga,20,2003,31,17,"1,526",17,14,2,16,14,0,0,0,0,0.83,0.12,0.94,0.83,0.94,Matches
2414,Kevin Sessa,de GER,MF,Heidenheim,de Bundesliga,23,2000,30,7,"1,011",11.2,3,0,3,3,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
2415,Aaron Seydel,de GER,FW,Darmstadt 98,de Bundesliga,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
2416,Andres Sfait,ro ROU,MF,Salernitana,it Serie A,18,2004,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2417,Stephan El Shaarawy,it ITA,"FW,MF",Roma,it Serie A,30,1992,33,19,"1,738",19.3,3,4,7,3,0,0,2,0,0.16,0.21,0.36,0.16,0.36,Matches
2418,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,28,1995,12,12,959,10.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2419,James Shea,eng ENG,GK,Luton Town,eng Premier League,32,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2420,Eldor Shomurodov,uz UZB,"MF,FW",Cagliari,it Serie A,28,1995,22,10,936,10.4,3,3,6,3,0,0,1,0,0.29,0.29,0.58,0.29,0.58,Matches
2421,Steven Shpendi,al ALB,FW,Empoli,it Serie A,20,2003,12,4,411,4.6,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
2422,Sofiane Sidi Ali,fr FRA,FW,Marseille,fr Ligue 1,28,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2423,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27,1995,30,25,"2,261",25.1,6,2,8,2,4,5,8,0,0.24,0.08,0.32,0.08,0.16,Matches
2424,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2425,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,21,2002,27,20,"1,806",20.1,0,1,1,0,0,0,2,1,0,0.05,0.05,0,0.05,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2426,André Silva,pt POR,FW,Real Sociedad,es La Liga,27,1995,19,9,729,8.1,3,0,3,2,1,1,1,0,0.37,0,0.37,0.25,0.25,Matches
2427,Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,28,1994,33,29,"2,578",28.6,6,9,15,6,0,0,8,0,0.21,0.31,0.52,0.21,0.52,Matches
2428,Éderson Silva,br BRA,MF,Atalanta,it Serie A,24,1999,36,32,"2,869",31.9,6,1,7,6,0,0,8,0,0.19,0.03,0.22,0.19,0.22,Matches
2429,Fábio Silva,pt POR,FW,Wolves,eng Premier League,21,2002,8,3,264,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2430,Rui Silva,pt POR,GK,Real Betis,es La Liga,29,1994,28,28,"2,475",27.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2431,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38,1984,31,28,"2,527",28.1,3,1,4,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,Matches
2432,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32,1991,17,17,"1,530",17,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2433,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23,2000,32,23,"2,138",23.8,2,3,5,2,0,0,8,0,0.08,0.13,0.21,0.08,0.21,Matches
2434,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,28,1995,28,8,800,8.9,1,0,1,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
2435,Giuliano Simeone,ar ARG,MF,Alavés,es La Liga,20,2002,14,6,630,7,1,2,3,1,0,1,1,0,0.14,0.29,0.43,0.14,0.43,Matches
2436,Jan-Carlo Simic,rs SRB,DF,Milan,it Serie A,18,2005,4,0,146,1.6,1,0,1,1,0,0,0,0,0.62,0,0.62,0.62,0.62,Matches
2437,Moses Simon,ng NGA,"MF,FW",Nantes,fr Ligue 1,28,1995,22,21,"1,788",19.9,3,5,8,2,1,1,0,0,0.15,0.25,0.4,0.1,0.35,Matches
2438,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26,1997,36,36,"3,182",35.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2439,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,20,2003,32,32,"2,653",29.5,8,11,19,7,1,2,11,1,0.27,0.37,0.64,0.24,0.61,Matches
2440,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,22,2000,25,24,"2,187",24.3,1,1,2,1,0,0,8,1,0.04,0.04,0.08,0.04,0.08,Matches
2441,Luis Sinisterra,co COL,MF,Bournemouth,eng Premier League,24,1999,20,7,699,7.8,2,2,4,2,0,0,0,0,0.26,0.26,0.52,0.26,0.52,Matches
2442,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,28,1995,10,6,374,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2443,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,27,1995,14,9,897,10,0,1,1,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
2444,Ayanda Sishuba,be BEL,MF,Lens,fr Ligue 1,18,2005,7,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2445,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,25,1997,27,18,"1,642",18.2,0,1,1,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches
