Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
155,Mehmet Aydin,de GER,MF,Schalke 04,de Bundesliga,18,2002,6,6,500,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
156,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,33,23,"2,096",23.3,1,3,4,1,0,0,4,0,0.04,0.13,0.17,0.04,0.17,Matches
157,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,19,7,796,8.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
158,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,38,38,"3,399",37.8,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
159,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,2,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,César Azpilicueta,es ESP,"DF,MF",Chelsea,eng Premier League,30,1989,26,24,"2,188",24.3,1,2,3,1,0,0,5,1,0.04,0.08,0.12,0.04,0.12,Matches
161,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,34,1986,7,3,296,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
162,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,23,9,786,8.7,5,0,5,5,0,0,1,0,0.57,0,0.57,0.57,0.57,Matches
163,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,31,29,"2,610",29,0,0,0,0,0,0,11,1,0,0,0,0,0,Matches
164,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,30,29,"2,408",26.8,1,4,5,1,0,0,7,0,0.04,0.15,0.19,0.04,0.19,Matches
165,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30,30,"2,700",30,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
166,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,35,32,"2,870",31.9,2,1,3,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,Matches
167,Álex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Miguel Baeza,es ESP,MF,Celta Vigo,es La Liga,20,2000,22,4,543,6,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
169,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,30,18,"1,616",18,6,2,8,6,0,1,4,0,0.33,0.11,0.45,0.33,0.45,Matches
170,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,30,25,"2,141",23.8,9,8,17,9,0,0,6,0,0.38,0.34,0.71,0.38,0.71,Matches
171,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,12,10,916,10.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
172,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,32,23,"1,964",21.8,2,1,3,2,0,0,6,1,0.09,0.05,0.14,0.09,0.14,Matches
174,Mitchel Bakker,nl NED,"DF,MF",PSG,fr Ligue 1,20,2000,26,18,"1,694",18.8,0,2,2,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
175,Ridle Baku,de GER,"MF,DF",Wolfsburg,de Bundesliga,22,1998,32,31,"2,678",29.8,6,7,13,6,0,0,1,0,0.2,0.24,0.44,0.2,0.44,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
177,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,14,13,"1,198",13.3,1,0,1,1,0,0,1,1,0.08,0,0.08,0.08,0.08,Matches
179,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,25,12,"1,197",13.3,7,1,8,7,0,0,4,1,0.53,0.08,0.6,0.53,0.6,Matches
180,George Baldock,gr GRE,"MF,DF",Sheffield United,eng Premier League,27,1993,32,32,"2,787",31,0,2,2,0,0,0,7,0,0,0.06,0.06,0,0.06,Matches
181,Gareth Bale,wls WAL,MF,Tottenham,eng Premier League,31,1989,20,10,920,10.2,11,2,13,11,0,0,1,0,1.08,0.2,1.27,1.08,1.27,Matches
182,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,23,17,"1,689",18.8,0,1,1,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
183,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,21,19,"1,634",18.2,2,0,2,2,0,0,6,1,0.11,0,0.11,0.11,0.11,Matches
184,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,24,6,662,7.4,0,3,3,0,0,0,2,0,0,0.41,0.41,0,0.41,Matches
185,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,3,1,165,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
186,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,16,16,"1,347",15,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
187,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,38,34,"2,985",33.2,6,9,15,6,0,0,2,0,0.18,0.27,0.45,0.18,0.45,Matches
188,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,15,12,"1,046",11.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
189,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,38,37,"3,050",33.9,17,7,24,15,2,2,3,0,0.5,0.21,0.71,0.44,0.65,Matches
190,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,11,10,921,10.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
191,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,15,14,"1,145",12.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
192,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,34,12,"1,372",15.2,5,2,7,4,1,1,6,1,0.33,0.13,0.46,0.26,0.39,Matches
193,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,34,32,"2,765",30.7,7,3,10,7,0,0,5,1,0.23,0.1,0.33,0.23,0.33,Matches
194,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,32,31,"2,659",29.5,0,2,2,0,0,0,8,0,0,0.07,0.07,0,0.07,Matches
195,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,4,3,250,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
196,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
197,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,14,4,432,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
198,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,26,19,"1,682",18.7,1,2,3,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,Matches
199,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,4,3,274,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
200,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,36,32,"2,896",32.2,3,7,10,3,0,0,5,0,0.09,0.22,0.31,0.09,0.31,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
202,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,33,17,"1,433",15.9,2,3,5,2,0,0,2,0,0.13,0.19,0.31,0.13,0.31,Matches
203,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,24,18,"1,531",17,3,1,4,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches
204,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
205,Aymen Barkok,ma MAR,"MF,FW",Frankfurt,de Bundesliga,22,1998,26,9,977,10.9,2,3,5,2,0,0,5,0,0.18,0.28,0.46,0.18,0.46,Matches
206,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,22,15,"1,331",14.8,3,0,3,2,1,1,4,0,0.2,0,0.2,0.14,0.14,Matches
207,Harvey Barnes,eng ENG,MF,Leicester City,eng Premier League,22,1997,25,22,"1,945",21.6,9,4,13,9,0,0,0,0,0.42,0.19,0.6,0.42,0.6,Matches
208,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
209,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,27,26,"2,235",24.8,0,3,3,0,0,0,8,0,0,0.12,0.12,0,0.12,Matches
210,Antonio Barreca,it ITA,MF,Fiorentina,it Serie A,25,1995,3,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,29,27,"2,303",25.6,2,2,4,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
212,Ander Barrenetxea,es ESP,MF,Real Sociedad,es La Liga,18,2001,31,13,"1,307",14.5,3,0,3,3,0,0,7,0,0.21,0,0.21,0.21,0.21,Matches
213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,16,13,"1,108",12.3,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
214,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,21,1998,38,34,"2,921",32.5,8,8,16,8,0,1,0,0,0.25,0.25,0.49,0.25,0.49,Matches
215,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,30,28,"2,584",28.7,3,1,4,3,0,0,4,0,0.1,0.03,0.14,0.1,0.14,Matches
216,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,6,3,320,3.6,0,1,1,0,0,0,1,0,0,0.28,0.28,0,0.28,Matches
217,Marc Bartra,es ESP,DF,Real Betis,es La Liga,29,1991,19,19,"1,694",18.8,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
218,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,15,3,396,4.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
219,Chris Basham,eng ENG,DF,Sheffield United,eng Premier League,32,1988,31,31,"2,576",28.6,0,1,1,0,0,0,5,0,0,0.03,0.03,0,0.03,Matches
220,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,34,32,"2,601",28.9,4,1,5,4,0,0,7,0,0.14,0.03,0.17,0.14,0.17,Matches
221,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
222,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,33,33,"2,922",32.5,0,3,3,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
223,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,22,19,"1,522",16.9,1,7,8,1,0,0,7,0,0.06,0.41,0.47,0.06,0.47,Matches
224,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,2,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
225,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,18,7,728,8.1,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,32,29,"2,492",27.7,1,0,1,1,0,0,10,1,0.04,0,0.04,0.04,0.04,Matches
227,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,15,2,355,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
228,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31,31,"2,790",31,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
229,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,17,12,"1,072",11.9,2,0,2,2,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
230,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,31,28,"2,369",26.3,6,3,9,6,0,0,6,0,0.23,0.11,0.34,0.23,0.34,Matches
231,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,21,0,370,4.1,0,1,1,0,0,0,3,0,0,0.24,0.24,0,0.24,Matches
232,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,31,29,"2,614",29,2,2,4,2,0,0,5,1,0.07,0.07,0.14,0.07,0.14,Matches
233,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,32,23,"2,200",24.4,9,7,16,9,0,0,3,0,0.37,0.29,0.65,0.37,0.65,Matches
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,35,32,"2,780",30.9,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
235,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,25,1995,18,15,"1,106",12.3,3,3,6,3,0,0,2,0,0.24,0.24,0.49,0.24,0.49,Matches
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,20,18,"1,640",18.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,36,36,"3,100",34.4,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches
238,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,23,1997,19,4,524,5.8,1,1,2,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,Matches
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,26,8,892,9.9,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
240,Brian Behrendt,de GER,"DF,MF",Arminia,de Bundesliga,28,1991,3,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
241,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,17,2002,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Ishak Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,28,1992,14,7,596,6.6,0,1,1,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
243,Erwan Belhadji,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,35,33,"2,727",30.3,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,16,16,"1,266",14.1,1,1,2,1,0,0,6,0,0.07,0.07,0.14,0.07,0.14,Matches
246,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,30,1990,22,7,798,8.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
247,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,fr Ligue 1,22,1998,36,25,"2,086",23.2,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
248,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,25,24,"2,089",23.2,1,2,3,1,0,0,8,0,0.04,0.09,0.13,0.04,0.13,Matches
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,29,19,"1,697",18.9,1,3,4,1,0,0,6,1,0.05,0.16,0.21,0.05,0.21,Matches
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,35,33,"2,888",32.1,13,6,19,9,4,5,4,0,0.41,0.19,0.59,0.28,0.47,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,21,1999,32,13,"1,399",15.5,3,0,3,3,0,0,3,0,0.19,0,0.19,0.19,0.19,Matches
252,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,22,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
253,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,24,19,"1,703",18.9,2,4,6,2,0,0,2,0,0.11,0.21,0.32,0.11,0.32,Matches
254,Salim Ben Seghir,fr FRA,FW,Nice,fr Ligue 1,17,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,37,32,"2,607",29,20,7,27,10,10,12,3,0,0.69,0.24,0.93,0.35,0.59,Matches
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,18,15,"1,214",13.5,0,1,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
257,Samy Benchamma,fr FRA,MF,Montpellier,fr Ligue 1,20,2000,5,0,42,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,14,12,936,10.4,1,2,3,0,1,1,2,0,0.1,0.19,0.29,0,0.19,Matches
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,18,14,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,32,19,"1,579",17.5,5,3,8,4,1,1,3,2,0.28,0.17,0.46,0.23,0.4,Matches
261,László Bénes,sk SVK,"MF,FW",Augsburg,de Bundesliga,22,1997,12,9,660,7.3,1,1,2,1,0,0,3,0,0.14,0.14,0.27,0.14,0.27,Matches
262,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,22,1997,7,1,150,1.7,0,1,1,0,0,0,0,0,0,0.6,0.6,0,0.6,Matches
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,31,30,"2,651",29.5,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
266,Bilal Benkhedim,dz ALG,FW,Saint-Étienne,fr Ligue 1,19,2001,3,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,6,0,149,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,21,17,"1,326",14.7,0,2,2,0,0,0,4,0,0,0.14,0.14,0,0.14,Matches
269,Saïd Benrahma,dz ALG,MF,West Ham,eng Premier League,24,1995,30,14,"1,391",15.5,1,6,7,1,0,0,0,0,0.06,0.39,0.45,0.06,0.45,Matches
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,23,15,"1,239",13.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
271,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,25,1995,25,20,"1,811",20.1,4,0,4,3,1,1,7,0,0.2,0,0.2,0.15,0.15,Matches
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,6,2,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,9,6,548,6.1,0,0,0,0,0,1,2,0,0,0,0,0,0,Matches
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,33,27,"2,324",25.8,0,4,4,0,0,0,8,1,0,0.15,0.15,0,0.15,Matches
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,30,21,"1,816",20.2,10,1,11,10,0,0,3,1,0.5,0.05,0.55,0.5,0.55,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,34,33,"2,894",32.2,23,9,32,22,1,1,2,0,0.72,0.28,1,0.68,0.96,Matches
277,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,7,5,407,4.5,2,1,3,0,2,2,1,0,0.44,0.22,0.66,0,0.22,Matches
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
279,Domenico Berardi,it ITA,MF,Sassuolo,it Serie A,25,1994,30,28,"2,475",27.5,17,7,24,10,7,8,4,0,0.62,0.25,0.87,0.36,0.62,Matches
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,2,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,23,21,"1,682",18.7,1,3,4,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,Matches
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,2,2,131,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
283,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,25,1995,35,27,"2,278",25.3,8,4,12,8,0,0,4,0,0.32,0.16,0.47,0.32,0.47,Matches
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,31,29,"2,607",29,1,0,1,1,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,22,16,"1,363",15.1,2,0,2,2,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
286,Sander Berge,no NOR,MF,Sheffield United,eng Premier League,22,1998,15,13,"1,120",12.4,1,1,2,0,1,1,4,0,0.08,0.08,0.16,0,0.08,Matches
287,Steven Bergwijn,nl NED,"MF,FW",Tottenham,eng Premier League,22,1997,21,13,"1,208",13.4,1,3,4,1,0,0,3,0,0.07,0.22,0.3,0.07,0.3,Matches
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,24,17,"1,645",18.3,0,3,3,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
289,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,1992,12,3,455,5.1,1,0,1,1,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
290,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,1994,27,8,972,10.8,0,2,2,0,0,0,3,0,0,0.19,0.19,0,0.19,Matches
291,Bernardo,br BRA,MF,Brighton,eng Premier League,25,1995,3,2,206,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
293,Juan Bernat,es ESP,DF,PSG,fr Ligue 1,27,1993,3,2,194,2.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
294,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,22,1998,9,7,745,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,29,29,"2,598",28.9,0,1,1,0,0,0,5,0,0,0.03,0.03,0,0.03,Matches
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,18,4,615,6.8,0,2,2,0,0,0,1,0,0,0.29,0.29,0,0.29,Matches
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
299,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,20,2000,4,2,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
300,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,20,2000,2,1,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Bartosz Białek,pl POL,FW,Wolfsburg,de Bundesliga,18,2001,19,1,270,3,2,0,2,2,0,0,1,0,0.67,0,0.67,0.67,0.67,Matches
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,2,2,128,1.4,1,0,1,1,0,0,1,0,0.7,0,0.7,0.7,0.7,Matches
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,21,19,"1,529",17,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,33,11,"1,245",13.8,4,1,5,4,0,0,4,0,0.29,0.07,0.36,0.29,0.36,Matches
305,Cristiano Biraghi,it ITA,"MF,DF",Fiorentina,it Serie A,27,1992,35,31,"2,803",31.1,1,5,6,1,0,0,8,0,0.03,0.16,0.19,0.03,0.19,Matches
306,Davide Biraschi,it ITA,"DF,MF",Genoa,it Serie A,26,1994,13,11,915,10.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,36,35,"3,111",34.6,1,0,1,1,0,0,8,1,0.03,0,0.03,0.03,0.03,Matches
308,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,26,1993,27,19,"1,514",16.8,4,1,5,3,1,1,3,0,0.24,0.06,0.3,0.18,0.24,Matches
309,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,13,6,580,6.4,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
310,Antonio Blanco,es ESP,MF,Real Madrid,es La Liga,20,2000,4,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
