Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
283,Raoul Bellanova,it ITA,MF,Torino,it Serie A,24,2000,1,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
284,Raoul Bellanova,it ITA,MF,Atalanta,it Serie A,24,2000,34,27,"2,402",26.7,0,9,9,0,0,0,3,0,0,0.34,0.34,0,0.34,Matches
285,Jean-Ricner Bellegarde,ht HAI,MF,Wolves,eng Premier League,26,1998,35,20,"1,677",18.6,2,7,9,2,0,0,3,0,0.11,0.38,0.48,0.11,0.48,Matches
286,Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,29,1995,9,6,580,6.4,0,2,2,0,0,0,1,0,0,0.31,0.31,0,0.31,Matches
287,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,21,2003,31,29,"2,488",27.6,9,8,17,8,1,2,5,1,0.33,0.29,0.61,0.29,0.58,Matches
288,Jeanuël Belocian,fr FRA,DF,Leverkusen,de Bundesliga,19,2005,5,1,68,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
289,Andrea Belotti,it ITA,FW,Como,it Serie A,30,1993,18,7,593,6.6,2,0,2,2,0,0,1,0,0.3,0,0.3,0.3,0.3,Matches
290,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,25,1999,34,29,"2,421",26.9,2,1,3,2,0,0,3,0,0.07,0.04,0.11,0.07,0.11,Matches
291,Lucas Beltrán,ar ARG,"MF,FW",Fiorentina,it Serie A,23,2001,33,21,"1,953",21.7,5,4,9,3,2,3,6,0,0.23,0.18,0.41,0.14,0.32,Matches
292,Eliesse Ben Seghir,ma MAR,MF,Monaco,fr Ligue 1,19,2005,33,19,"1,750",19.4,6,3,9,4,2,2,0,0,0.31,0.15,0.46,0.21,0.36,Matches
293,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,26,1998,18,6,487,5.4,1,1,2,1,0,0,3,0,0.18,0.18,0.37,0.18,0.37,Matches
294,Adrian Benedyczak,pl POL,MF,Parma,it Serie A,23,2000,9,2,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
295,László Bénes,sk SVK,"MF,FW",Union Berlin,de Bundesliga,26,1997,23,3,589,6.5,2,1,3,2,0,0,4,0,0.31,0.15,0.46,0.31,0.46,Matches
296,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,21,2002,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Ismaël Bennacer,dz ALG,MF,Marseille,fr Ligue 1,26,1997,12,8,646,7.2,0,2,2,0,0,0,2,0,0,0.28,0.28,0,0.28,Matches
298,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,26,1997,6,4,300,3.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
299,Saïd Benrahma,dz ALG,"FW,MF",Lyon,fr Ligue 1,28,1995,13,9,735,8.2,1,3,4,1,0,0,0,0,0.12,0.37,0.49,0.12,0.49,Matches
300,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,29,1995,31,23,"2,022",22.5,1,6,7,1,0,0,6,0,0.04,0.27,0.31,0.04,0.31,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,29,1994,10,3,329,3.7,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
302,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,27,1997,26,21,"1,645",18.3,2,0,2,2,0,0,9,0,0.11,0,0.11,0.11,0.11,Matches
303,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,31,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
304,Lucas Beraldo,br BRA,DF,PSG,fr Ligue 1,20,2003,25,22,"2,011",22.3,1,0,1,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
305,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,34,1990,30,22,"2,044",22.7,0,2,2,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
306,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,29,1995,36,28,"2,339",26,6,7,13,6,0,1,5,0,0.23,0.27,0.5,0.23,0.5,Matches
307,Sander Berge,no NOR,MF,Fulham,eng Premier League,26,1998,31,26,"2,224",24.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
308,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,18,2006,27,11,"1,212",13.5,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
309,Medon Berisha,al ALB,MF,Lecce,it Serie A,20,2003,17,7,716,8,0,1,1,0,0,0,5,0,0,0.13,0.13,0,0.13,Matches
310,Mergim Berisha,de GER,FW,Hoffenheim,de Bundesliga,26,1998,11,3,333,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.54,0.27,0.54,Matches
311,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,26,1998,2,0,40,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
312,Adrian Bernabe,es ESP,MF,Parma,it Serie A,23,2001,21,18,"1,453",16.1,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
313,Marc Bernal,es ESP,MF,Barcelona,es La Liga,17,2007,3,3,242,2.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
314,Bernardo,br BRA,DF,Bochum,de Bundesliga,29,1995,21,19,"1,782",19.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
315,Juan Bernat,es ESP,DF,Villarreal,es La Liga,31,1993,10,1,212,2.4,0,1,1,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
316,Juan Bernat,es ESP,MF,Getafe,es La Liga,31,1993,14,9,699,7.8,0,1,1,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
317,Maxime Bernauer,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1998,11,9,763,8.5,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
318,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,25,1999,14,7,594,6.6,1,0,1,1,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
319,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,de Bundesliga,25,1998,19,15,"1,263",14,7,2,9,7,0,0,3,0,0.5,0.14,0.64,0.5,0.64,Matches
320,Victor Bernth Kristiansen,dk DEN,"DF,MF",Leicester City,eng Premier League,21,2002,30,29,"2,482",27.6,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
321,Matúš Bero,sk SVK,MF,Bochum,de Bundesliga,28,1995,30,29,"2,565",28.5,5,2,7,5,0,1,11,0,0.18,0.07,0.25,0.18,0.25,Matches
322,Juan Berrocal,es ESP,DF,Getafe,es La Liga,25,1999,19,11,"1,063",11.8,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches
323,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,26,1998,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
324,Jan-Niklas Beste,de GER,"DF,MF",Freiburg,de Bundesliga,25,1999,12,0,212,2.4,0,1,1,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
325,Beto,gw GNB,FW,Everton,eng Premier League,26,1998,30,15,"1,534",17,8,0,8,8,0,0,2,0,0.47,0,0.47,0.47,0.47,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Sam Beukema,nl NED,DF,Bologna,it Serie A,25,1998,35,33,"3,012",33.5,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
327,Alessandro Bianco,it ITA,MF,Monza,it Serie A,21,2002,34,29,"2,600",28.9,1,0,1,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches
328,Alessandro Bianco,it ITA,MF,Fiorentina,it Serie A,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
329,Mika Biereth,dk DEN,FW,Monaco,fr Ligue 1,21,2003,16,16,"1,228",13.6,13,2,15,12,1,2,0,0,0.95,0.15,1.1,0.88,1.03,Matches
330,Jaka Bijol,si SVN,DF,Udinese,it Serie A,25,1999,34,34,"2,963",32.9,1,0,1,1,0,0,13,1,0.03,0,0.03,0.03,0.03,Matches
331,El Bilal Touré,ml MLI,FW,Stuttgart,de Bundesliga,22,2001,12,3,356,4,2,1,3,2,0,0,0,0,0.51,0.25,0.76,0.51,0.76,Matches
332,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,28,1996,10,1,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
333,Philip Billing,dk DEN,MF,Napoli,it Serie A,28,1996,10,1,197,2.2,1,0,1,1,0,0,1,0,0.46,0,0.46,0.46,0.46,Matches
334,Cristiano Biraghi,it ITA,DF,Torino,it Serie A,31,1992,15,13,"1,158",12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
335,Cristiano Biraghi,it ITA,"DF,MF",Fiorentina,it Serie A,31,1992,8,5,433,4.8,1,0,1,1,0,0,1,0,0.21,0,0.21,0.21,0.21,Matches
336,Samuele Birindelli,it ITA,MF,Monza,it Serie A,25,1999,21,18,"1,468",16.3,3,0,3,3,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
337,Tom Bischof,de GER,MF,Hoffenheim,de Bundesliga,19,2005,31,30,"2,559",28.4,5,2,7,5,0,0,5,0,0.18,0.07,0.25,0.18,0.25,Matches
338,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,27,1996,28,16,"1,408",15.6,2,0,2,2,0,0,7,0,0.13,0,0.13,0.13,0.13,Matches
339,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,30,1993,27,10,982,10.9,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,Matches
340,Emmanuel Biumla,fr FRA,DF,Angers,fr Ligue 1,19,2005,17,15,"1,336",14.8,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
341,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,33,1991,32,32,"2,880",32,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
342,Bjarki Bjarkason,is ISL,MF,Venezia,it Serie A,24,2000,9,1,165,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
343,Antonio Blanco,es ESP,MF,Alavés,es La Liga,24,2000,35,32,"2,727",30.3,0,1,1,0,0,0,11,1,0,0.03,0.03,0,0.03,Matches
344,Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1997,29,26,"2,293",25.5,6,8,14,6,0,0,6,0,0.24,0.31,0.55,0.24,0.55,Matches
345,Daley Blind,nl NED,DF,Girona,es La Liga,34,1990,34,31,"2,780",30.9,0,2,2,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
346,Myron Boadu,nl NED,FW,Bochum,de Bundesliga,23,2001,19,11,"1,042",11.6,9,1,10,8,1,1,2,0,0.78,0.09,0.86,0.69,0.78,Matches
347,Augustine Boakye,gh GHA,"MF,FW",Saint-Étienne,fr Ligue 1,23,2000,17,8,733,8.1,3,0,3,3,0,0,5,0,0.37,0,0.37,0.37,0.37,Matches
348,Oscar Bobb,no NOR,"FW,MF",Manchester City,eng Premier League,21,2003,3,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
349,Mathéo Bodmer,fr FRA,DF,Le Havre,fr Ligue 1,20,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
350,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,23,2000,13,6,593,6.6,0,2,2,0,0,0,1,0,0,0.3,0.3,0,0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,27,1997,21,12,"1,054",11.7,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches
352,Lamare Bogarde,nl NED,"DF,MF",Aston Villa,eng Premier League,20,2004,8,5,476,5.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
353,Emil Bohinen,no NOR,MF,Genoa,it Serie A,25,1999,3,1,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
354,Adama Boiro,es ESP,DF,Athletic Club,es La Liga,22,2002,18,13,"1,101",12.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
355,Willy Boly,ci CIV,DF,Nottingham,eng Premier League,33,1991,6,1,150,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
356,Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,24,2000,27,25,"2,192",24.4,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
357,Warren Bondo,fr FRA,MF,Monza,it Serie A,20,2003,20,19,"1,618",18,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
358,Warren Bondo,fr FRA,MF,Milan,it Serie A,20,2003,4,3,162,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
359,Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,23,2000,19,12,"1,008",11.2,8,1,9,8,0,1,2,0,0.71,0.09,0.8,0.71,0.8,Matches
360,Kevin Bonifazi,it ITA,DF,Lecce,it Serie A,28,1996,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
361,Ange-Yoan Bonny,ci CIV,FW,Parma,it Serie A,20,2003,37,30,"2,529",28.1,6,4,10,4,2,2,2,0,0.21,0.14,0.36,0.14,0.28,Matches
362,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,25,1999,15,8,788,8.8,2,1,3,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches
363,Sven Botman,nl NED,DF,Newcastle,eng Premier League,24,2000,8,6,412,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
364,Saïmon Bouabré,fr FRA,MF,Monaco,fr Ligue 1,18,2006,3,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Ayyoub Bouaddi,ma MAR,MF,Lille,fr Ligue 1,16,2007,24,11,"1,151",12.8,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
366,Badredine Bouanani,dz ALG,"MF,FW",Nice,fr Ligue 1,19,2004,26,11,"1,099",12.2,3,3,6,2,1,1,2,0,0.25,0.25,0.49,0.16,0.41,Matches
367,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,fr Ligue 1,22,2001,25,20,"1,772",19.7,1,0,1,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
368,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,24,1999,29,27,"2,435",27.1,2,3,5,2,0,0,9,0,0.07,0.11,0.18,0.07,0.18,Matches
369,Carlo Boukhalfa,ma MAR,MF,St Pauli,de Bundesliga,25,1999,25,19,"1,646",18.3,2,0,2,2,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
370,Justin Bourgault,fr FRA,DF,Brest,fr Ligue 1,18,2005,2,2,122,1.4,1,0,1,1,0,0,0,0,0.74,0,0.74,0.74,0.74,Matches
371,Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,30,1994,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0,1.13,1.13,1.13,Matches
372,Edoardo Bove,it ITA,MF,Fiorentina,it Serie A,22,2002,12,11,851,9.5,1,2,3,1,0,0,3,0,0.11,0.21,0.32,0.11,0.32,Matches
