Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
768,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,1989,16,16,"1,440",16,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
769,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,1995,21,19,"1,687",18.7,1,0,1,1,0,0,7,1,0.05,0,0.05,0.05,0.05,Matches
770,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,1989,23,20,"1,773",19.7,2,0,2,2,0,0,5,0,0.1,0,0.1,0.1,0.1,Matches
771,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,1995,34,31,"2,621",29.1,0,4,4,0,0,0,12,1,0,0.14,0.14,0,0.14,Matches
772,Leo Dubois,fr FRA,"DF,MF",Lyon,fr Ligue 1,26,1994,23,20,"1,742",19.4,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
773,Martin Dúbravka,sk SVK,GK,Newcastle,eng Premier League,32,1989,26,26,"2,340",26,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
774,Ondrej Duda,sk SVK,MF,Köln,de Bundesliga,26,1994,31,20,"1,611",17.9,2,0,2,2,0,0,5,0,0.11,0,0.11,0.11,0.11,Matches
775,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,de Bundesliga,25,1995,22,15,"1,134",12.6,2,0,2,2,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,1992,18,15,"1,436",16,1,0,1,1,0,0,7,0,0.06,0,0.06,0.06,0.06,Matches
777,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
778,Denzel Dumfries,nl NED,MF,Inter,it Serie A,25,1996,33,21,"2,028",22.5,5,4,9,5,0,0,3,0,0.22,0.18,0.4,0.22,0.4,Matches
779,Paul Dummett,wls WAL,DF,Newcastle,eng Premier League,29,1991,3,2,198,2.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
780,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,1993,33,21,"1,931",21.5,2,2,4,2,0,0,3,0,0.09,0.09,0.19,0.09,0.19,Matches
781,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,1991,29,29,"2,573",28.6,1,0,1,1,0,0,3,1,0.03,0,0.03,0.03,0.03,Matches
782,Erik Durm,de GER,"DF,MF",Frankfurt,de Bundesliga,29,1992,7,7,474,5.3,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
783,Hugo Duro,es ESP,FW,Getafe,es La Liga,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
784,Hugo Duro,es ESP,"MF,FW",Valencia,es La Liga,21,1999,30,22,"1,834",20.4,7,1,8,7,0,0,3,1,0.34,0.05,0.39,0.34,0.39,Matches
785,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,24,1997,37,33,"3,007",33.4,1,3,4,1,0,0,1,0,0.03,0.09,0.12,0.03,0.12,Matches
786,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,27,1993,29,26,"2,061",22.9,10,5,15,9,1,2,3,0,0.44,0.22,0.66,0.39,0.61,Matches
787,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,1986,36,27,"2,469",27.4,13,6,19,13,0,0,2,0,0.47,0.22,0.69,0.47,0.69,Matches
788,Enzo Ebosse,cm CMR,"DF,MF",Angers,fr Ligue 1,22,1999,27,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
789,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,1995,19,12,"1,138",12.6,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
790,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,23,1998,28,18,"1,564",17.4,6,3,9,5,1,1,4,0,0.35,0.17,0.52,0.29,0.46,Matches
791,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
792,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,1996,31,26,"2,194",24.4,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches
793,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,18,2002,4,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
794,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,1995,16,6,681,7.6,0,1,1,0,0,0,2,0,0,0.13,0.13,0,0.13,Matches
795,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
796,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,1989,26,19,"1,637",18.2,1,0,1,1,0,0,11,1,0.05,0,0.05,0.05,0.05,Matches
797,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,19,2002,24,15,"1,273",14.1,10,3,13,9,1,2,1,1,0.71,0.21,0.92,0.64,0.85,Matches
798,Jurgen Ekkelenkamp,nl NED,MF,Hertha BSC,de Bundesliga,21,2000,21,6,718,8,3,0,3,3,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches
799,Caleb Ekuban,gh GHA,"FW,MF",Genoa,it Serie A,27,1994,30,18,"1,716",19.1,1,2,3,1,0,0,2,0,0.05,0.1,0.16,0.05,0.16,Matches
800,Anthony Elanga,se SWE,MF,Manchester Utd,eng Premier League,19,2002,21,14,"1,214",13.5,2,2,4,2,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
801,Alberth Elis,hn HON,"FW,MF",Bordeaux,fr Ligue 1,25,1996,20,16,"1,409",15.7,9,1,10,9,0,1,2,0,0.57,0.06,0.64,0.57,0.64,Matches
802,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,2003,6,4,346,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
803,Elif Elmas,mk MKD,MF,Napoli,it Serie A,21,1999,37,12,"1,620",18,3,4,7,3,0,0,3,0,0.17,0.22,0.39,0.17,0.39,Matches
804,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,1992,14,8,806,9,0,2,2,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
805,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,1994,30,22,"2,105",23.4,4,1,5,4,0,0,3,1,0.17,0.04,0.21,0.17,0.21,Matches
806,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,24,1996,28,28,"2,430",27,1,0,1,1,0,0,3,1,0.04,0,0.04,0.04,0.04,Matches
807,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,26,1994,30,23,"2,042",22.7,4,2,6,4,0,0,4,0,0.18,0.09,0.26,0.18,0.26,Matches
808,Adri Embarba,es ESP,"MF,FW",Espanyol,es La Liga,29,1992,32,24,"1,986",22.1,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
809,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,24,1997,29,24,"2,166",24.1,9,3,12,9,0,0,3,0,0.37,0.12,0.5,0.37,0.5,Matches
810,Emerson,br BRA,DF,Barcelona,es La Liga,22,1999,3,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
811,Emerson,br BRA,"MF,DF",Tottenham,eng Premier League,22,1999,31,26,"2,286",25.4,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
812,Renaud Emond,be BEL,"MF,FW",Nantes,fr Ligue 1,29,1991,6,2,190,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
813,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,24,1997,23,15,"1,277",14.2,5,1,6,4,1,1,1,0,0.35,0.07,0.42,0.28,0.35,Matches
814,Keita Endo,jp JPN,"FW,MF",Union Berlin,de Bundesliga,23,1997,4,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
815,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,1993,33,33,"2,899",32.2,4,2,6,4,0,0,4,0,0.12,0.06,0.19,0.12,0.19,Matches
816,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,1992,11,10,939,10.4,1,4,5,1,0,0,1,0,0.1,0.38,0.48,0.1,0.48,Matches
817,Martin Erlić,hr CRO,DF,Spezia,it Serie A,23,1998,30,30,"2,576",28.6,2,0,2,2,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
818,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
819,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,1993,17,15,"1,300",14.4,5,0,5,5,0,0,8,1,0.35,0,0.35,0.35,0.35,Matches
820,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,1995,4,3,284,3.2,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
821,Sergio Escudero,es ESP,DF,Granada,es La Liga,31,1989,27,15,"1,434",15.9,2,1,3,2,0,0,6,0,0.13,0.06,0.19,0.13,0.19,Matches
822,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37,37,"3,329",37,2,2,4,2,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
823,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
824,Estanis,es ESP,FW,Barcelona,es La Liga,17,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
825,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,24,20,"1,857",20.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
826,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,28,17,"1,575",17.5,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
827,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,9,4,401,4.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
828,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,18,16,"1,348",15,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches
829,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,23,1998,13,6,605,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,Matches
830,Abde Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,2001,10,6,580,6.4,1,0,1,1,0,0,4,0,0.16,0,0.16,0.16,0.16,Matches
831,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,1985,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
832,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,29,26,"2,314",25.7,5,1,6,3,2,2,7,0,0.19,0.04,0.23,0.12,0.16,Matches
833,Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,31,1990,27,21,"1,667",18.5,0,2,2,0,0,0,8,1,0,0.11,0.11,0,0.11,Matches
834,Cesc Fàbregas,es ESP,"FW,MF",Monaco,fr Ligue 1,34,1987,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
835,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37,37,"3,330",37,4,0,4,4,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
836,Wahid Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,2003,6,0,123,1.4,1,0,1,1,0,0,0,0,0.73,0,0.73,0.73,0.73,Matches
837,Romain Faivre,fr FRA,MF,Lyon,fr Ligue 1,23,1998,14,9,889,9.9,3,0,3,3,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
838,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,21,20,"1,795",19.9,7,5,12,2,5,5,1,0,0.35,0.25,0.6,0.1,0.35,Matches
839,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,1986,22,8,838,9.3,6,0,6,6,0,0,1,0,0.64,0,0.64,0.64,0.64,Matches
840,Diego Falcinelli,it ITA,"FW,MF",Bologna,it Serie A,30,1991,6,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
841,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,10,9,855,9.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
842,Fali,es ESP,"DF,MF",Cádiz,es La Liga,27,1993,28,23,"1,803",20,0,2,2,0,0,0,6,0,0,0.1,0.1,0,0.1,Matches
843,Paolo Faragò,it ITA,"DF,MF",Cagliari,it Serie A,28,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
844,Omar Faraj,ps PLE,FW,Levante,es La Liga,19,2002,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
845,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,29,1991,32,30,"2,572",28.6,4,5,9,4,0,0,8,1,0.14,0.17,0.31,0.14,0.31,Matches
846,Mohamed Fares,dz ALG,"MF,DF",Genoa,it Serie A,25,1996,9,6,587,6.5,2,1,3,2,0,0,2,0,0.31,0.15,0.46,0.31,0.46,Matches
847,Diego Farias,br BRA,FW,Cagliari,it Serie A,31,1990,4,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
848,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,13,11,"1,105",12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
849,Ömer Faruk Beyaz,tr TUR,MF,Stuttgart,de Bundesliga,17,2003,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
850,Noah Fatar,fr FRA,FW,Angers,fr Ligue 1,19,2002,3,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
851,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,10,3,336,3.7,4,0,4,4,0,0,0,0,1.07,0,1.07,1.07,1.07,Matches
852,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,1987,16,4,489,5.4,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
853,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
854,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,16,16,"1,434",15.9,1,0,1,1,0,0,3,1,0.06,0,0.06,0.06,0.06,Matches
855,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,4,1,117,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
856,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
857,Nabil Fekir,fr FRA,MF,Real Betis,es La Liga,28,1993,34,33,"2,794",31,6,8,14,6,0,0,7,1,0.19,0.26,0.45,0.19,0.45,Matches
858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,26,15,"1,504",16.7,2,1,3,2,0,0,5,1,0.12,0.06,0.18,0.12,0.18,Matches
859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,31,28,"2,491",27.7,0,0,0,0,0,0,9,1,0,0,0,0,0,Matches
860,João Félix,pt POR,FW,Atlético Madrid,es La Liga,21,1999,24,13,"1,263",14,8,4,12,8,0,0,3,1,0.57,0.29,0.86,0.57,0.86,Matches
861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,13,8,787,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
862,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,27,26,"2,142",23.8,0,5,5,0,0,0,2,0,0,0.21,0.21,0,0.21,Matches
863,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,16,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
864,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
865,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,36,35,"3,111",34.6,10,6,16,10,0,2,10,0,0.29,0.17,0.46,0.29,0.46,Matches
866,Edimilson Fernandes,ch SUI,MF,Arminia,de Bundesliga,25,1996,7,2,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
867,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13,13,"1,166",13,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
868,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,32,22,"2,051",22.8,3,2,5,2,1,2,2,0,0.13,0.09,0.22,0.09,0.18,Matches
869,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
870,Federico Fernández,ar ARG,DF,Newcastle,eng Premier League,32,1989,7,5,523,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
871,Fernandinho,br BRA,"MF,DF",Manchester City,eng Premier League,36,1985,19,10,964,10.7,2,1,3,2,0,0,1,0,0.19,0.09,0.28,0.19,0.28,Matches
872,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,34,1987,24,21,"1,850",20.6,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
873,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,23,20,"1,643",18.3,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
874,Salvador Ferrer,es ESP,"DF,MF",Spezia,it Serie A,23,1998,27,14,"1,495",16.6,0,3,3,0,0,0,3,0,0,0.18,0.18,0,0.18,Matches
875,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,34,33,"2,911",32.3,0,2,2,0,0,0,13,1,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
876,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,10,7,620,6.9,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
877,Fidel,es ESP,MF,Elche,es La Liga,31,1989,33,29,"2,261",25.1,5,6,11,4,1,1,9,0,0.2,0.24,0.44,0.16,0.4,Matches
878,Karol Fila,pl POL,"DF,MF",Strasbourg,fr Ligue 1,23,1998,16,7,560,6.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
879,Alfreð Finnbogason,is ISL,"FW,MF",Augsburg,de Bundesliga,32,1989,10,3,292,3.2,2,1,3,2,0,0,0,0,0.62,0.31,0.92,0.62,0.92,Matches
880,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,15,5,661,7.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
881,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
882,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,20,10,990,11,5,4,9,5,0,0,3,0,0.45,0.36,0.82,0.45,0.82,Matches
883,Junior Firpo,do DOM,"DF,MF",Leeds United,eng Premier League,24,1996,24,19,"1,711",19,0,2,2,0,0,0,11,0,0,0.11,0.11,0,0.11,Matches
884,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32,32,"2,880",32,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
885,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
886,Alexis Flips,fr FRA,MF,Reims,fr Ligue 1,21,2000,25,13,"1,056",11.7,2,4,6,1,1,1,2,0,0.17,0.34,0.51,0.09,0.43,Matches
887,Alessandro Florenzi,it ITA,"DF,MF",Milan,it Serie A,30,1991,24,12,"1,152",12.8,2,0,2,2,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
888,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,28,24,"2,128",23.6,9,5,14,9,0,0,1,0,0.38,0.21,0.59,0.38,0.59,Matches
889,Mamadou Fofana,ml MLI,"DF,MF",Metz,fr Ligue 1,23,1998,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
890,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,38,38,"3,357",37.3,8,1,9,8,0,0,2,0,0.21,0.03,0.24,0.21,0.24,Matches
891,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
892,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,33,23,"2,190",24.3,0,4,4,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
893,Thomas Foket,be BEL,"MF,DF",Reims,fr Ligue 1,26,1994,29,26,"2,235",24.8,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
894,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,2,2,167,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
895,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,9,3,276,3.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
896,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38,38,"3,420",38,0,2,2,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
897,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,31,1990,4,0,58,0.6,2,1,3,2,0,0,1,0,3.1,1.55,4.66,3.1,4.66,Matches
898,Pablo Fornals,es ESP,MF,West Ham,eng Premier League,25,1996,36,32,"2,795",31.1,6,3,9,6,0,0,4,0,0.19,0.1,0.29,0.19,0.29,Matches
899,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,31,20,"1,706",19,6,2,8,2,4,4,2,0,0.32,0.11,0.42,0.11,0.21,Matches
900,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,22,17,"1,530",17,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
901,Marcus Forss,fi FIN,FW,Brentford,eng Premier League,22,1999,7,1,209,2.3,0,1,1,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches
902,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19,19,"1,710",19,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
903,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,20,11,967,10.7,2,1,3,2,0,0,4,0,0.19,0.09,0.28,0.19,0.28,Matches
904,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,12,4,422,4.7,1,0,1,1,0,0,3,0,0.21,0,0.21,0.21,0.21,Matches
905,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
906,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26,26,"2,340",26,0,1,1,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
907,Tariqe Fosu,gh GHA,"FW,MF",Brentford,eng Premier League,25,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
908,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,6,0,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
909,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
910,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,es La Liga,28,1993,29,25,"2,342",26,0,1,1,0,0,0,11,0,0,0.04,0.04,0,0.04,Matches
911,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,25,22,"1,924",21.4,1,1,2,1,0,0,6,1,0.05,0.05,0.09,0.05,0.09,Matches
912,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
913,Raphael Framberger,de GER,"DF,MF",Augsburg,de Bundesliga,25,1995,23,9,848,9.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
914,Przemysław Frankowski,pl POL,MF,Lens,fr Ligue 1,26,1995,37,28,"2,448",27.2,6,5,11,6,0,0,5,0,0.22,0.18,0.4,0.22,0.4,Matches
915,Enric Franquesa,es ESP,"DF,MF",Levante,es La Liga,24,1997,16,6,625,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
916,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,26,14,"1,258",14,0,1,1,0,0,0,7,0,0,0.07,0.07,0,0.07,Matches
917,Ryan Fraser,sct SCO,"FW,MF",Newcastle,eng Premier League,27,1994,27,18,"1,465",16.3,2,3,5,2,0,0,3,0,0.12,0.18,0.31,0.12,0.31,Matches
918,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,36,35,"2,854",31.7,4,3,7,4,0,0,6,0,0.13,0.09,0.22,0.13,0.22,Matches
919,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,28,24,"2,028",22.5,4,4,8,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches
920,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,7,3,307,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
921,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,2001,10,6,695,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
922,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,29,28,"2,369",26.3,1,3,4,1,0,0,10,0,0.04,0.11,0.15,0.04,0.15,Matches
923,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,25,1995,8,7,600,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
